"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",0.041,0.780441045761108
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",0.042,0.947868824005127
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",0.036,0.742569208145142
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",0.089,0.779522895812988
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",0.086,0.761537313461304
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",0.088,0.728092432022095
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",0.089,0.745482921600342
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",0.082,0.746760129928589
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,"MANOVA",0.163,0.75605845451355
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",0.177,0.835344076156616
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",0.167,0.745673418045044
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",0.171,0.923696994781494
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",0.172,0.757641553878784
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,"MANOVA",0,0.726277589797974
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0,0.758756637573242
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0,0.74098801612854
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0,0.752718448638916
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0,0.762279033660889
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0,0.723449230194092
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0,0.748163223266602
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.001,0.776701927185059
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0,0.7421555519104
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0,0.742663383483887
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",0.001,0.776186227798462
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",0.001,0.72810697555542
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.002,0.767860412597656
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.001,0.913799047470093
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0,0.74921178817749
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",0.003,0.739498615264893
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",0.003,0.934623956680298
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",0.004,0.746835231781006
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",0.007,0.756579637527466
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",0.005,0.745807647705078
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",0.02,0.824973583221436
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",0.017,0.752543687820435
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",0.021,0.762163877487183
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",0.022,0.743826150894165
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",0.02,0.756192684173584
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0,1,NA,"MANOVA",0.051,0.742467403411865
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",0.05,0.745048522949219
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",0.046,0.890471696853638
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",0.046,0.743720531463623
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",0.043,0.744741678237915
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0,0.743504762649536
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0,0.748053789138794
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.002,0.74323844909668
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0,0.744124412536621
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0,0.754657745361328
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",0.001,0.761819124221802
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",0,0.746041536331177
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",0.002,0.753071069717407
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.002,0.725571870803833
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",0.002,0.745797872543335
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",0.001,0.753867626190186
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",0.002,0.743139743804932
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",0.002,0.762028694152832
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",0.004,0.764644145965576
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",0.004,0.76118540763855
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",0.003,0.767244100570679
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",0.007,0.84536337852478
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",0.009,0.743429899215698
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",0.01,0.770825862884521
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",0.007,0.791407823562622
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",0.014,0.939174175262451
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",0.018,0.761048316955566
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",0.025,0.820916652679443
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",0.018,0.730109214782715
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",0.016,0.735752820968628
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0,1,NA,"MANOVA",0.041,0.762235403060913
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",0.045,0.763756036758423
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",0.046,0.775474071502686
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",0.041,0.745587587356567
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",0.04,0.759633541107178
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.052,0.688852071762085
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.05,0.6807701587677
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.05,0.67817211151123
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.051,0.693854808807373
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.052,0.693101644515991
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.965,0.712773323059082
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.891,0.728050231933594
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.777,0.690290689468384
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.665,0.694863796234131
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.582,0.692723512649536
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.690131425857544
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.672236919403076
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",1,0.709484577178955
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",1,0.691377878189087
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.999,0.721983432769775
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.690097332000732
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.694283485412598
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.714292049407959
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.709755897521973
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.702721834182739
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.70896053314209
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.689854621887207
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.711899042129517
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.690232038497925
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.752516508102417
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.727468729019165
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.731579303741455
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.710681915283203
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.693918943405151
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.729631662368774
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.049,0.694834470748901
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.049,0.675451278686523
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.051,0.711107730865479
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.05,0.704983949661255
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.051,0.710336685180664
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.70758056640625
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.709444761276245
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",1,0.7013840675354
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",1,0.725121736526489
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",1,0.961940050125122
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.70925235748291
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.686480522155762
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.676320552825928
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.692737817764282
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.688768863677979
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.713990449905396
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.694978475570679
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.703173875808716
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.683881282806396
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.680702686309814
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.68260908126831
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.699121952056885
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.683467388153076
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.682772874832153
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.679961919784546
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.806406259536743
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.683481216430664
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.681623458862305
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.681947231292725
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.700109481811523
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.003,0.700302362442017
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.003,0.850844860076904
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.005,0.704299211502075
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.005,0.696649312973022
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.007,0.698465585708618
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.892,0.698847055435181
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.746,0.679975986480713
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.55,0.683500289916992
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.418,0.662569284439087
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.329,0.681995630264282
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.691298961639404
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.685348033905029
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",1,0.678853988647461
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.999,0.674085855484009
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.995,0.679724454879761
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.678616762161255
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.684042930603027
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.851746559143066
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.679002046585083
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.660592317581177
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.695599794387817
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.677410840988159
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.687340974807739
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.674782991409302
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.661209583282471
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.681430578231812
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.674362659454346
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.682860851287842
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.681246757507324
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.678006410598755
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.003,0.85651421546936
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.003,0.678537368774414
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.005,0.655226707458496
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.002,0.683979034423828
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.002,0.697263956069946
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.679805517196655
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.69563627243042
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",1,0.821801900863647
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.999,0.65934419631958
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",1,0.678167819976807
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.66377067565918
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.661958694458008
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.6663978099823
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.661828994750977
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.679714441299438
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.675922870635986
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.679069519042969
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.693887948989868
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.693960905075073
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.6941819190979
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.696182250976562
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.863874197006226
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.67670464515686
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.678497552871704
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.67823052406311
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,1.04344367980957
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.694069147109985
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.678200960159302
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.659149646759033
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.690530776977539
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,"MANOVA",0,0.659486532211304
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0,0.8505539894104
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0,0.676756858825684
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0,0.77881646156311
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0,0.68167781829834
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.698,0.829860925674438
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.463,0.697655439376831
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.258,0.701674222946167
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.175,0.712532758712769
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.131,0.695006608963013
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.703707456588745
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.697018384933472
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.998,0.677490949630737
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.988,0.643172979354858
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.956,0.681940793991089
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.655661821365356
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.676579236984253
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.679199695587158
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.700369119644165
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.677928686141968
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.67700982093811
